site,SampleID,init_green_wt,Species.Code,block,termite_treatment_abbreviation,harvest,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,FW_Wood,Lab_As.,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,init_drywt_fraction,termite.attack,season_condition,months,date_diff,station,dry.wet,init_dry_wt,harvest_dry_wt,mass.loss,pro.mass.loss,pct.mass.rem
DRO,1010,405.37,ROAN,E,TE,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,85.77,5,0.41,183.71,2A,3.07,NA,NA,3.25,178.48,68.19,2.74,NA,NA,NA,0.524551717813825,0,DRY,18,544,DRO.ROAN.E,0.382059614522636,212.63752985019,70.1881717839534,142.449358066237,0.669916350921668,33.0083649078332
DRO,1011,412.25,ROAN,C,TI,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,140.6,5,0.43,148.64,2,0,NA,NA,4.16,143.56,111.41,NA,NA,NA,NA,0.524551717813825,0,DRY,18,545,DRO.ROAN.C,0.776051825020897,216.246445668749,115.352343271106,100.894102397643,0.46656999187027,53.343000812973
DRO,1012,481.12,ROAN,C,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,213.43,1,0,NA,NA,3.14,209.38,156.27,NA,NA,NA,NA,0.524551717813825,0,WET,12,378,DRO.ROAN.C,0.746346355907919,252.372322474587,159.292702741427,93.0796197331603,0.36881865182555,63.118134817445
DRO,1013,416.36,ROAN,D,TI,4,2018-06-06,2020-12-05,0,0,1,0,1,NA,NA,NA,NA,NA,118.14,NA,NA,107.09,4,0,NA,NA,4.92,102.17,34.35,NA,NA,NA,F,0.524551717813825,0,DRY,30,913,DRO.ROAN.D,0.336204365273564,218.402353228964,36.0041254771459,182.398227751818,0.835147721877334,16.4852278122666
DRO,1014,412.64,ROAN,D,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,138.72,5,0.44,148.06,2,0,NA,NA,3.08,143.99,113.71,NA,NA,NA,NA,0.524551717813825,0,DRY,18,545,DRO.ROAN.D,0.789707618584624,216.451020838697,116.924110007639,99.5269108310573,0.459812619249445,54.0187380750555
DRO,1015,472.38,ROAN,A,TI,2,2018-06-06,2019-12-02,0,1,1,NA,1,NA,NA,NA,NA,NA,139.87,5,0.41,158.79,2,1.35,NA,NA,3.03,154.92,103.76,1.26,NA,NA,NA,0.524551717813825,1,DRY,18,544,DRO.ROAN.A,0.669765040020656,247.787740460895,106.35199070488,141.435749756015,0.570793976703362,42.9206023296638
DRO,1016,449.63,ROAN,A,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,186.37,3,0,NA,NA,3.49,181.54,89.27,6.16,NA,NA,NA,0.524551717813825,0,WET,12,378,DRO.ROAN.A,0.491737358157982,235.85418888063,91.6450914399031,144.209097440727,0.611433267838689,38.8566732161311
DRO,1017,430.6,ROAN,B,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,307.03,1,0,NA,NA,3.82,301.48,134.26,NA,NA,NA,NA,0.524551717813825,0,WET,12,378,DRO.ROAN.B,0.445336340719119,225.871969690633,136.731616690991,89.1403529996419,0.39464991216809,60.535008783191
DRO,1018,433.72,ROAN,B,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,300.8,1,0,NA,NA,4.66,295.03,111.78,NA,NA,NA,NA,0.524551717813825,0,WET,12,378,DRO.ROAN.B,0.378876724400908,227.508571050212,113.966118699793,113.542452350419,0.499068900245343,50.0931099754657
DRO,1019,434.52,ROAN,E,TI,4,2018-06-06,2020-12-05,1,0,0,0,1,NA,NA,NA,NA,NA,119.68,NA,NA,104.93,5,0,NA,NA,5.84,99.09,38.55,NA,NA,NA,F,0.524551717813825,0,DRY,30,913,DRO.ROAN.E,0.389040266424463,227.928212424463,40.8219951559189,187.106217268544,0.820899770494855,17.9100229505145
DRO,1020,454.05,ROAN,E,TE,4,2018-06-06,2020-12-05,1,0,1,0,1,NA,NA,NA,NA,NA,175.37,NA,0.41,177.47,3,28.11,NA,NA,7.52,141.84,62.8,15.2,NA,NA,F,0.524551717813825,0,DRY,30,913,DRO.ROAN.E,0.442752397067118,238.172707473367,78.5752679075014,159.597439565866,0.670091217666962,32.9908782333038
DRO,1021,465.22,ROAN,C,TI,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,365.99,1,0,NA,NA,4.34,359.16,145.49,NA,NA,NA,NA,0.524551717813825,0,WET,12,378,DRO.ROAN.C,0.405084085087426,244.031950161348,148.256724301147,95.7752258602005,0.39247002614566,60.752997385434
DRO,1022,469.25,ROAN,C,TE,4,2018-06-06,2020-12-05,0,0,1,0,1,NA,NA,NA,NA,NA,113.23,NA,NA,103.88,4,0,NA,NA,4.3,99.58,45.57,NA,NA,NA,F,0.524551717813825,0,DRY,30,913,DRO.ROAN.C,0.4576220124523,246.145893584137,47.5377746535449,198.608118930592,0.806871551008445,19.3128448991556
DRO,1023,464.73,ROAN,D,TI,2,2018-06-06,2019-12-03,1,1,1,NA,1,NA,NA,NA,NA,NA,132.65,5,0.43,194.73,2A,0,NA,NA,3.97,189.92,148.98,NA,NA,NA,NA,0.524551717813825,1,DRY,18,545,DRO.ROAN.D,0.784435551811289,243.774919819619,152.753135004212,91.0217848154065,0.373384533908402,62.6615466091598
DRO,1024,457.02,ROAN,D,TE,1,2018-06-06,2019-06-19,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,309.28,1,0,NA,NA,3.21,304.61,110.29,NA,NA,NA,NA,0.524551717813825,0,WET,12,378,DRO.ROAN.D,0.362069531532123,239.730626075274,111.980864712255,127.749761363019,0.532888782107074,46.7111217892926
DRO,1025,476.68,ROAN,A,TI,3,2018-06-06,2020-07-15,0,0,1,1,1,NA,NA,NA,NA,NA,129.08,9,0.4,61.17,4,26.98,NA,NA,1.25,32.94,16.65,23.58,NA,NA,NA,0.524551717813825,0,WET,24,770,DRO.ROAN.A,0.505464480874317,250.043312847494,30.919262295082,219.124050552412,0.876344374328698,12.3655625671302
DRO,1026,459.05,ROAN,A,TE,3,2018-06-06,2020-07-15,0,0,1,1,1,NA,NA,NA,NA,NA,177,9,0.45,128.7,4,0,NA,NA,3.41,125.29,28.9,19.32,NA,NA,NA,0.524551717813825,0,WET,24,770,DRO.ROAN.A,0.230664857530529,240.795466062436,29.6865671641791,211.108898898257,0.876714592472926,12.3285407527074
DRO,1027,520.52,ROAN,B,TI,4,2018-06-06,2020-12-05,1,1,0,1,1,NA,NA,NA,NA,NA,120.67,NA,NA,104.46,5,0,NA,NA,7.94,96.52,27.65,NA,NA,NA,F,0.524551717813825,1,DRY,30,913,DRO.ROAN.B,0.28646912556983,273.039660156452,29.9245648570244,243.115095299428,0.890402131178021,10.9597868821979
DRO,1028,476.01,ROAN,B,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,163.85,5,0.49,165.42,2,0,NA,NA,3.14,161.37,128.66,NA,NA,NA,NA,0.524551717813825,0,DRY,18,545,DRO.ROAN.B,0.797298134721448,249.691863196559,131.889057445622,117.802805750937,0.47179272981836,52.820727018164
DRO,1029,525.1,ROAN,E,TI,2,2018-06-06,2019-12-02,0,0,1,NA,1,NA,NA,NA,NA,NA,165.41,5,0.44,194.83,2,0,NA,NA,3.1,189.91,138.83,NA,NA,NA,NA,0.524551717813825,0,DRY,18,544,DRO.ROAN.E,0.731030488125955,275.442107024039,142.42667000158,133.01543702246,0.482916132393842,51.7083867606158
DRO,1030,477.27,ROAN,E,TE,1,2018-06-06,2019-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,363.24,1,0,NA,NA,3.96,358.15,99.18,1.94,NA,NA,NA,0.524551717813825,0,WET,12,378,DRO.ROAN.E,0.276923076923077,250.352798361004,100.589538461538,149.763259899466,0.598208851188912,40.1791148811088
DRO,1031,533.49,ROAN,C,TI,3,2018-06-06,2020-07-15,1,1,1,1,1,NA,NA,NA,NA,NA,146.43,9,0.56,172.15,3,2.11,NA,NA,1.47,168.57,69.08,2.01,NA,NA,NA,0.524551717813825,1,WET,24,770,DRO.ROAN.C,0.409800083051551,279.843095936497,70.5470842973246,209.296011639173,0.747904860538946,25.2095139461054
DRO,1032,554.21,ROAN,C,TE,2,2018-06-06,2019-12-03,0,0,1,NA,1,NA,NA,NA,NA,NA,183.98,5,0.48,155.59,2,0,NA,NA,3.84,150.91,105.62,1.23,NA,NA,NA,0.524551717813825,0,DRY,18,545,DRO.ROAN.C,0.699887350076204,290.7118075296,108.895472798357,181.816334731243,0.625417784975008,37.4582215024992
DRO,1033,508.21,ROAN,D,TI,3,2018-06-06,2020-07-15,0,0,1,1,1,NA,NA,NA,NA,NA,284,9,0.52,258.13,3,7.64,NA,NA,1.89,248.6,63.85,6.67,NA,NA,NA,0.524551717813825,0,WET,24,770,DRO.ROAN.D,0.256838294448914,266.582428510164,66.2976689460982,200.284759564066,0.751305180477901,24.8694819522099
DRO,1034,517.73,ROAN,D,TE,4,2018-06-06,2020-12-05,0,0,1,0,1,NA,NA,NA,NA,NA,152.77,NA,NA,140.95,5,0,NA,NA,3.82,137.13,44.49,NA,NA,NA,F,0.524551717813825,0,DRY,30,913,DRO.ROAN.D,0.324436665937432,271.576160863752,45.729348063881,225.846812799871,0.83161501393039,16.838498606961
DRO,1035,540.24,ROAN,A,TI,4,2018-06-06,2020-12-05,0,0,1,0,1,NA,NA,NA,NA,NA,215.16,NA,0.58,231.5,2,0,NA,NA,2.52,228.98,160.71,NA,NA,NA,F,0.524551717813825,0,DRY,30,913,DRO.ROAN.A,0.701851690103939,283.383820031741,162.478666259062,120.905153772679,0.426648048428229,57.3351951571771
DRO,1036,533.63,ROAN,A,TE,4,2018-06-06,2020-12-05,1,0,1,0,1,NA,NA,NA,NA,NA,171.25,NA,0.49,187.62,2,0.79,NA,NA,3.2,183.63,86.35,0.33,NA,NA,F,0.524551717813825,0,DRY,30,913,DRO.ROAN.A,0.470239067690465,279.916533176991,88.2262538800849,191.690279296906,0.684812280008129,31.5187719991872
DRO,1037,564.21,ROAN,B,TI,2,2018-06-06,2019-12-02,1,1,1,NA,1,NA,NA,NA,NA,NA,281.59,5,0.39,175.28,2,16.4,NA,NA,4.08,169.63,116.37,15.4,NA,NA,NA,0.524551717813825,1,DRY,18,544,DRO.ROAN.B,0.686022519601486,295.957324707738,120.246027235748,175.71129747199,0.59370484459375,40.629515540625
DRO,1038,614.45,ROAN,B,TE,3,2018-06-06,2020-07-15,1,0,1,1,1,NA,NA,NA,NA,NA,138.52,9,0.63,111.21,4,16.57,NA,NA,2.46,92.18,78.15,14.8,NA,NA,NA,0.524551717813825,0,WET,24,770,DRO.ROAN.B,0.847797786938598,322.310803010705,94.2835918854415,228.027211125263,0.707476165847565,29.2523834152435
DRO,1039,661.72,ROAN,E,TI,3,2018-06-06,2020-07-15,1,0,1,1,1,NA,NA,NA,NA,NA,238.79,9,0.62,255.17,2,0.1,NA,NA,1.48,253.59,109.75,0.12,NA,NA,NA,0.524551717813825,0,WET,24,770,DRO.ROAN.E,0.432785204463898,347.106362711764,110.433800623053,236.672562088711,0.681844493542872,31.8155506457128
DRO,1040,691.74,ROAN,E,TE,3,2018-06-06,2020-07-15,1,0,0,1,1,NA,NA,NA,NA,NA,255.95,9,0.64,230.18,2,0.13,NA,NA,1.68,228.37,143.92,0.14,NA,NA,NA,0.524551717813825,0,WET,24,770,DRO.ROAN.E,0.630205368480974,362.853405280535,145.060671716951,217.792733563585,0.600222377395635,39.9777622604365
DRO,1,NA,PIRA,A,TI,1,2018-06-11,2018-12-11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.431,NA,NA,NA,NA,NA,NA,NA,164.58,NA,NA,NA,NA,NA,0,DRY,6,183,DRO.PIRA.A,NA,167.3422,164.58,2.76219999999998,0.0165062966783034,98.3493703321697
DRO,2,NA,PIRA,A,TE,1,2018-06-11,2018-12-11,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.428,NA,NA,NA,NA,NA,NA,NA,173.12,NA,NA,NA,NA,NA,0,DRY,6,183,DRO.PIRA.A,NA,176.6865,173.12,3.56649999999999,0.0201854697444344,97.9814530255566
DRO,17,NA,PIRA,B,TI,1,2018-06-11,2018-12-11,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.427,NA,NA,NA,NA,NA,NA,NA,185.3,NA,NA,NA,NA,NA,0,DRY,6,183,DRO.PIRA.B,NA,190.8715,185.3,5.57149999999999,0.0291897952287272,97.0810204771273
DRO,18,NA,PIRA,B,TE,1,2018-06-11,2018-12-11,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.445,NA,NA,NA,NA,NA,NA,NA,163.04,NA,NA,NA,NA,NA,0,DRY,6,183,DRO.PIRA.B,NA,165.3849,163.04,2.3449,0.0141784407161717,98.5821559283828
DRO,33,NA,PIRA,C,TI,1,2018-06-11,2018-12-11,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0.442,NA,NA,NA,NA,NA,NA,NA,192.44,NA,NA,NA,1,NA,0,DRY,6,183,DRO.PIRA.C,NA,196.3499,192.44,3.90989999999999,0.0199129207603365,98.0087079239664
DRO,34,NA,PIRA,C,TE,1,2018-06-11,2018-12-11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.431,NA,NA,NA,NA,NA,NA,NA,165.3,NA,NA,NA,NA,NA,0,DRY,6,183,DRO.PIRA.C,NA,176.3873,165.3,11.0873,0.0628577000725109,93.7142299927489
DRO,49,NA,PIRA,D,TI,1,2018-06-11,2018-12-11,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.427,NA,NA,NA,NA,NA,NA,NA,154.55,NA,NA,NA,NA,NA,0,DRY,6,183,DRO.PIRA.D,NA,158.8542,154.55,4.30419999999998,0.0270952861177104,97.290471388229
DRO,50,NA,PIRA,D,TE,1,2018-06-11,2018-12-11,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.447,NA,NA,NA,NA,NA,NA,NA,165.7,NA,NA,NA,NA,NA,0,DRY,6,183,DRO.PIRA.D,NA,169.8946,165.7,4.19460000000001,0.0246894250906149,97.5310574909385
DRO,65,NA,PIRA,E,TI,1,2018-06-11,2018-12-11,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,0.437,NA,NA,NA,NA,NA,NA,NA,164.34,NA,NA,NA,NA,NA,0,DRY,6,183,DRO.PIRA.E,NA,168.6693,164.34,4.32929999999999,0.0256673858253991,97.4332614174601
DRO,66,NA,PIRA,E,TE,1,2018-06-11,2018-12-11,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA,NA,NA,157.01,NA,NA,NA,NA,NA,0,DRY,6,183,DRO.PIRA.E,NA,159.8291,157.01,2.81910000000002,0.0176382148182027,98.2361785181797
MLRF,81,NA,PIRA,K,TI,1,2018-06-04,2018-12-13,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.439,NA,NA,NA,NA,NA,NA,NA,185.71,NA,NA,NA,NA,NA,0,DRY,6,192,MLRF.PIRA.K,NA,190.2104,185.71,4.50039999999998,0.0236601153249244,97.6339884675076
MLRF,82,NA,PIRA,K,TE,1,2018-06-04,2018-12-13,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.424,NA,NA,NA,NA,NA,NA,NA,156.44,NA,NA,NA,NA,NA,0,DRY,6,192,MLRF.PIRA.K,NA,159.5138,156.44,3.07380000000001,0.0192698061233574,98.0730193876643
MLRF,97,NA,PIRA,L,TI,1,2018-06-04,2018-12-13,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.443,NA,NA,NA,NA,NA,NA,NA,177.29,NA,NA,NA,NA,NA,0,DRY,6,192,MLRF.PIRA.L,NA,181.8406,177.29,4.5506,0.0250252143910656,97.4974785608934
MLRF,98,NA,PIRA,L,TE,1,2018-06-04,2018-12-13,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,0.449,NA,NA,NA,NA,NA,NA,NA,195.03,NA,NA,NA,NA,NA,0,DRY,6,192,MLRF.PIRA.L,NA,197.6381,195.03,2.60810000000001,0.0131963422032493,98.6803657796751
MLRF,113,NA,PIRA,M,TI,1,2018-06-04,2018-12-13,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.446,NA,NA,NA,NA,NA,NA,NA,172.39,NA,NA,NA,NA,NA,0,DRY,6,192,MLRF.PIRA.M,NA,176.969,172.39,4.57900000000001,0.0258745882047138,97.4125411795286
MLRF,114,NA,PIRA,M,TE,1,2018-06-04,2018-12-13,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.446,NA,NA,NA,NA,NA,NA,NA,187.63,NA,NA,NA,NA,NA,0,DRY,6,192,MLRF.PIRA.M,NA,192.1986,187.63,4.5686,0.0237702043615302,97.622979563847
MLRF,129,NA,PIRA,N,TI,1,2018-06-04,2018-12-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.439,NA,NA,NA,NA,NA,NA,NA,181.53,NA,NA,NA,NA,NA,0,DRY,6,192,MLRF.PIRA.N,NA,185.8605,181.53,4.3305,0.0232997328641643,97.6700267135836
MLRF,130,NA,PIRA,N,TE,1,2018-06-04,2018-12-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.442,NA,NA,NA,NA,NA,NA,NA,169.03,NA,NA,NA,NA,NA,0,DRY,6,192,MLRF.PIRA.N,NA,173.1192,169.03,4.08920000000001,0.0236207191345617,97.6379280865438
MLRF,145,NA,PIRA,O,TI,1,2018-06-04,2018-12-13,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,0.425,NA,NA,NA,NA,NA,NA,NA,163.93,NA,NA,NA,NA,NA,0,DRY,6,192,MLRF.PIRA.O,NA,166.9055,163.93,2.97549999999998,0.0178274532594791,98.2172546740521
MLRF,146,NA,PIRA,O,TE,1,2018-06-04,2018-12-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.428,NA,NA,NA,NA,NA,NA,NA,162.51,NA,NA,NA,NA,NA,0,DRY,6,192,MLRF.PIRA.O,NA,166.2866,162.51,3.7766,0.0227113910561644,97.7288608943836
PNW,161,NA,PIRA,U,TI,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.41,NA,0.368,NA,NA,NA,NA,NA,NA,NA,146.77,NA,NA,NA,NA,NA,1,DRY,6,381,PNW.PIRA.U,NA,167.691,146.77,20.921,0.12475922977381,87.524077022619
PNW,162,NA,PIRA,U,TE,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.5,NA,0.413,NA,NA,NA,NA,NA,NA,NA,156.55,NA,NA,NA,NA,NA,0,DRY,6,381,PNW.PIRA.U,NA,165.4081,156.55,8.85809999999998,0.0535530001251449,94.6446999874855
PNW,177,NA,PIRA,V,TI,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.98,NA,0.402,NA,NA,NA,NA,NA,NA,NA,155.37,NA,NA,NA,NA,NA,0,DRY,6,381,PNW.PIRA.V,NA,158.2193,155.37,2.8493,0.0180085488938455,98.1991451106154
PNW,178,NA,PIRA,V,TE,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.55,NA,0.408,NA,NA,NA,NA,NA,NA,NA,164.96,NA,NA,NA,NA,NA,0,DRY,6,381,PNW.PIRA.V,NA,169.7267,164.96,4.76669999999999,0.0280845618279268,97.1915438172073
PNW,193,NA,PIRA,W,TI,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.5,NA,0.395,NA,NA,NA,NA,NA,NA,NA,185.28,NA,NA,NA,NA,NA,0,DRY,6,381,PNW.PIRA.W,NA,190.6782,185.28,5.3982,0.0283105252724224,97.1689474727578
PNW,194,NA,PIRA,W,TE,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.95,NA,0.407,NA,NA,NA,NA,NA,NA,NA,171.7,NA,NA,NA,NA,NA,0,DRY,6,381,PNW.PIRA.W,NA,174.772,171.7,3.072,0.017577186276978,98.2422813723022
PNW,209,NA,PIRA,X,TI,1,2018-06-05,2019-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.18,NA,0.414,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,0,DRY,6,545,PNW.PIRA.X,NA,158.4012,155,3.40119999999999,0.0214720595551043,97.8527940444896
PNW,210,NA,PIRA,X,TE,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.37,NA,0.405,NA,NA,NA,NA,NA,NA,NA,162.7,NA,NA,NA,NA,NA,0,DRY,6,381,PNW.PIRA.X,NA,166.3766,162.7,3.67660000000001,0.0220980594626891,97.7901940537311
PNW,225,NA,PIRA,Y,TI,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.01,NA,0.39,NA,NA,NA,NA,NA,NA,NA,161.75,NA,NA,NA,NA,NA,1,DRY,6,381,PNW.PIRA.Y,NA,168.5684,161.75,6.8184,0.0404488623015939,95.9551137698406
PNW,226,NA,PIRA,Y,TE,1,2018-06-05,2019-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.82,NA,0.412,NA,NA,NA,NA,NA,NA,NA,152.27,NA,NA,NA,NA,NA,0,DRY,6,381,PNW.PIRA.Y,NA,162.4046,152.27,10.1346,0.062403404829666,93.7596595170334
MLES,241,NA,PIRA,F,TI,1,2018-06-04,2018-12-13,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.435,NA,NA,NA,NA,NA,NA,NA,172.54,NA,NA,NA,NA,NA,0,DRY,6,192,MLES.PIRA.F,NA,175.6243,172.54,3.08430000000001,0.0175619205314982,98.2438079468502
MLES,242,NA,PIRA,F,TE,1,2018-06-04,2018-12-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.426,NA,NA,NA,NA,NA,NA,NA,183.5,NA,NA,NA,NA,NA,0,DRY,6,192,MLES.PIRA.F,NA,185.8916,183.5,2.39160000000001,0.0128655625106245,98.7134437489376
MLES,257,NA,PIRA,G,TI,1,2018-06-04,2018-12-13,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.444,NA,NA,NA,NA,NA,NA,NA,230.69,NA,NA,NA,NA,NA,0,DRY,6,192,MLES.PIRA.G,NA,233.59,230.69,2.90000000000001,0.0124149150220473,98.7585084977953
MLES,258,NA,PIRA,G,TE,1,2018-06-04,2018-12-13,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.433,NA,NA,NA,NA,NA,NA,NA,171.44,NA,NA,NA,1,NA,0,DRY,6,192,MLES.PIRA.G,NA,173.8028,171.44,2.36279999999999,0.0135947176915446,98.6405282308455
MLES,273,NA,PIRA,H,TI,1,2018-06-04,2018-12-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.435,NA,NA,NA,NA,NA,NA,NA,171.09,NA,NA,NA,NA,NA,0,DRY,6,192,MLES.PIRA.H,NA,172.7629,171.09,1.6729,0.00968321323617516,99.0316786763825
MLES,274,NA,PIRA,H,TE,1,2018-06-04,2018-12-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.446,NA,NA,NA,NA,NA,NA,NA,168.32,NA,NA,NA,NA,NA,0,DRY,6,192,MLES.PIRA.H,NA,170.9272,168.32,2.60720000000001,0.0152532774186905,98.474672258131
MLES,289,NA,PIRA,I,TI,1,2018-06-04,2018-12-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.437,NA,NA,NA,NA,NA,NA,NA,193.88,NA,NA,NA,NA,NA,0,DRY,6,192,MLES.PIRA.I,NA,198.1313,193.88,4.25130000000001,0.021456983323685,97.8543016676315
MLES,290,NA,PIRA,I,TE,1,2018-06-04,2018-12-13,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.439,NA,NA,NA,NA,NA,NA,NA,163.16,NA,NA,NA,NA,NA,0,DRY,6,192,MLES.PIRA.I,NA,165.5562,163.16,2.39619999999999,0.0144736349348439,98.5526365065156
MLES,305,NA,PIRA,J,TI,1,2018-06-04,2018-12-13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,186.51,NA,NA,NA,NA,NA,0,DRY,6,192,MLES.PIRA.J,NA,188.9584,186.51,2.44840000000002,0.0129573493425008,98.7042650657499
MLES,306,NA,PIRA,J,TE,1,2018-06-04,2018-12-13,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA,NA,NA,159.52,NA,NA,NA,NA,NA,0,DRY,6,192,MLES.PIRA.J,NA,162.5522,159.52,3.03219999999999,0.0186537001652392,98.1346299834761
STCK,321,NA,PIRA,P,TI,1,2018-06-05,2018-12-12,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,170.55,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.P,NA,172.0663,170.55,1.5163,0.00881230083985074,99.1187699160149
STCK,322,NA,PIRA,P,TE,1,2018-06-05,2018-12-12,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.432,NA,NA,NA,NA,NA,NA,NA,178.1,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.P,NA,179.4958,178.1,1.39580000000001,0.00777622651894916,99.2223773481051
STCK,337,NA,PIRA,Q,TI,1,2018-06-05,2018-12-12,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.423,NA,NA,NA,NA,NA,NA,NA,164.64,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.Q,NA,166.6557,164.64,2.01570000000001,0.0120949958507269,98.7905004149273
STCK,338,NA,PIRA,Q,TE,1,2018-06-05,2018-12-12,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.439,NA,NA,NA,NA,NA,NA,NA,191.28,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.Q,NA,193.7302,191.28,2.4502,0.0126474860398637,98.7352513960136
STCK,353,NA,PIRA,R,TI,1,2018-06-05,2018-12-12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.431,NA,NA,NA,NA,NA,NA,NA,168.93,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.R,NA,170.0452,168.93,1.11519999999999,0.00655825627539031,99.344174372461
STCK,354,NA,PIRA,R,TE,1,2018-06-05,2018-12-12,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.425,NA,NA,NA,NA,NA,NA,NA,192.8,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.R,NA,194.1968,192.8,1.39679999999998,0.00719270348430046,99.28072965157
STCK,369,NA,PIRA,S,TI,1,2018-06-05,2018-12-12,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.435,NA,NA,NA,NA,NA,NA,NA,162.57,NA,NA,NA,NA,NA,0,DRY,6,190,STCK.PIRA.S,NA,164.077,162.57,1.50700000000001,0.00918471205592497,99.0815287944075
