site,block,season_condition,termite_treatment_abbreviation,harvest,SampleID,init_dry_wt,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,Lab_As.,FW_Wood,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,harvest_dry_wt,Species.Code,date_diff,pct.mass.rem,pro.mass.loss,termite.attack,months,station,mass.loss,dry.wet
MLRF,L,DRY,TE,5,106,167.3414,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,439.87,NA,0.46,NA,NA,NA,NA,NA,NA,NA,142.28,NA,NA,NA,NA,142.28,PIRA,914,85.0237896898197,0.149762103101803,0,30,MLRF.PIRA.L,25.0614,NA
MLRF,M,DRY,TI,5,121,175.851,2018-06-04,2020-12-04,1,0,1,1,1,NA,0,NA,NA,0,366.86,NA,0.45,NA,NA,NA,NA,NA,NA,NA,135.36,NA,NA,NA,NA,135.36,PIRA,914,76.9742566149752,0.230257433850248,0,30,MLRF.PIRA.M,40.491,NA
MLRF,M,DRY,TE,5,122,164.8322,2018-06-04,2020-12-04,1,0,1,1,1,NA,0,NA,NA,0,346.2,NA,0.45,NA,NA,NA,NA,NA,NA,NA,129.84,NA,NA,NA,NA,129.84,PIRA,914,78.7710168280227,0.212289831719773,0,30,MLRF.PIRA.M,34.9922,NA
MLRF,N,DRY,TI,5,137,157.7195,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,323.06,NA,0.45,NA,NA,NA,NA,NA,NA,NA,127.1,NA,NA,NA,NA,127.1,PIRA,914,80.5861038108794,0.194138961891206,0,30,MLRF.PIRA.N,30.6195,NA
MLRF,N,DRY,TE,5,138,195.6726,2018-06-04,2020-12-04,1,0,1,1,1,NA,0,NA,NA,0,325.48,NA,0.46,NA,NA,NA,NA,NA,NA,NA,168.19,NA,NA,NA,NA,168.19,PIRA,914,85.9548040962301,0.140451959037699,0,30,MLRF.PIRA.N,27.4826,NA
MLRF,O,DRY,TI,5,153,169.7666,2018-06-04,2020-12-04,1,0,1,1,1,NA,0,NA,NA,0,378.61,NA,0.45,NA,NA,NA,NA,NA,NA,NA,136.17,NA,NA,NA,NA,136.17,PIRA,914,80.2101237817097,0.197898762182903,0,30,MLRF.PIRA.O,33.5966,NA
MLRF,O,DRY,TE,5,154,230.05,2018-06-04,2020-12-04,1,0,1,1,1,NA,0,NA,NA,0,340.44,NA,0.47,NA,NA,NA,NA,NA,NA,NA,166.18,NA,NA,NA,NA,166.18,PIRA,914,72.2364703325364,0.277635296674636,0,30,MLRF.PIRA.O,63.87,NA
PNW,U,DRY,TI,5,169,167.8244,2018-06-05,2020-12-04,0,1,0,1,0,NA,1,NA,NA,1,99.42,NA,0.32,NA,NA,NA,NA,NA,NA,NA,89.61,6.19,NA,NA,NA,95.8,PIRA,913,57.0834753468506,0.429165246531494,1,30,PNW.PIRA.U,72.0244,NA
PNW,U,DRY,TE,5,170,155.4213,2018-06-05,2020-12-04,0,0,0,1,0,NA,1,NA,NA,1,157.24,NA,0.44,NA,NA,NA,NA,NA,NA,NA,152.08,NA,NA,NA,NA,152.08,PIRA,913,97.8501659682425,0.0214983403175754,0,30,PNW.PIRA.U,3.34129999999999,NA
PNW,V,DRY,TI,5,185,165.3739,2018-06-05,2020-12-04,0,1,0,1,0,NA,1,NA,NA,1,143.1,NA,0.44,NA,NA,NA,NA,NA,NA,NA,134.66,NA,NA,NA,NA,134.66,PIRA,913,81.4276013324956,0.185723986675044,1,30,PNW.PIRA.V,30.7139,NA
PNW,V,DRY,TE,5,186,172.7636,2018-06-05,2020-12-04,0,0,1,1,0,NA,0,NA,NA,0,177.74,NA,0.44,NA,NA,NA,NA,NA,NA,NA,171.73,NA,NA,NA,NA,171.73,PIRA,913,99.4017258265051,0.00598274173494873,0,30,PNW.PIRA.V,1.03360000000001,NA
PNW,W,DRY,TI,5,201,159.9479,2018-06-05,2020-12-04,0,0,1,1,0,NA,1,NA,NA,1,158.21,NA,0.44,NA,NA,NA,NA,NA,NA,NA,151.1,NA,NA,NA,NA,151.1,PIRA,913,94.4682612275622,0.0553173877243778,0,30,PNW.PIRA.W,8.84790000000001,NA
PNW,W,DRY,TE,5,202,171.3013,2018-06-05,2020-12-04,0,0,1,1,0,NA,1,NA,NA,1,168.84,NA,0.43,NA,NA,NA,NA,NA,NA,NA,161.02,NA,NA,NA,NA,161.02,PIRA,913,93.9981191035912,0.0600188089640884,0,30,PNW.PIRA.W,10.2813,NA
PNW,X,DRY,TI,5,217,165.471,2018-06-05,2020-12-04,0,1,1,1,0,NA,1,NA,NA,1,114.2,NA,0.4,NA,NA,NA,NA,NA,NA,NA,108.88,1.78,NA,NA,NA,110.66,PIRA,913,66.8757667506693,0.331242332493307,1,30,PNW.PIRA.X,54.811,NA
PNW,X,DRY,TE,5,218,222.27,2018-06-05,2020-12-04,0,0,0,1,1,NA,0,NA,NA,0,228.67,NA,0.45,NA,NA,NA,NA,NA,NA,NA,217.94,NA,NA,NA,NA,217.94,PIRA,913,98.0519188374499,0.0194808116255005,0,30,PNW.PIRA.X,4.33000000000001,NA
PNW,Y,DRY,TI,5,233,172.6735,2018-06-05,2020-12-04,0,1,0,1,0,NA,0,NA,NA,0,161.72,NA,0.43,NA,NA,NA,NA,NA,NA,NA,150.67,NA,NA,NA,NA,150.67,PIRA,913,87.2571645330638,0.127428354669362,1,30,PNW.PIRA.Y,22.0035,NA
PNW,Y,DRY,TE,5,234,168.4258,2018-06-05,2020-12-04,0,0,1,1,0,NA,0,NA,NA,0,165.26,NA,0.43,NA,NA,NA,NA,NA,NA,NA,158.15,NA,NA,NA,NA,158.15,PIRA,913,93.898915724313,0.0610108427568699,0,30,PNW.PIRA.Y,10.2758,NA
MLES,F,DRY,TI,5,249,225.65,2018-06-04,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,205.97,NA,0.51,NA,NA,NA,NA,NA,NA,NA,117.71,NA,NA,NA,NA,117.71,PIRA,914,52.164857079548,0.47835142920452,0,30,MLES.PIRA.F,107.94,NA
MLES,F,DRY,TE,5,250,170.3502,2018-06-04,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,211.72,NA,0.47,NA,NA,NA,NA,NA,NA,NA,129.07,NA,NA,NA,NA,129.07,PIRA,914,75.7674484679208,0.242325515320792,0,30,MLES.PIRA.F,41.2802,NA
MLES,G,DRY,TI,5,265,169.0456,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,200.95,NA,0.46,NA,NA,NA,NA,NA,NA,NA,102.35,NA,NA,NA,NA,102.35,PIRA,914,60.5457935610273,0.394542064389727,0,30,MLES.PIRA.G,66.6956,NA
MLES,G,DRY,TE,5,266,166.1999,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,223.79,NA,0.44,NA,NA,NA,NA,NA,NA,NA,81.69,NA,NA,NA,NA,81.69,PIRA,914,49.1516541225356,0.508483458774644,0,30,MLES.PIRA.G,84.5099,NA
MLES,H,DRY,TI,5,281,224.2,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,217.69,NA,0.46,NA,NA,NA,NA,NA,NA,NA,155.79,NA,NA,NA,NA,155.79,PIRA,914,69.4870651204282,0.305129348795718,0,30,MLES.PIRA.H,68.41,NA
MLES,H,DRY,TE,5,282,160.686,2018-06-04,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,190.98,NA,0.45,NA,NA,NA,NA,NA,NA,NA,133.41,NA,NA,NA,NA,133.41,PIRA,914,83.025279115791,0.16974720884209,0,30,MLES.PIRA.H,27.276,NA
MLES,I,DRY,TI,5,297,191.1402,2018-06-04,2020-12-04,0,0,1,1,0,NA,0,NA,NA,0,245.1,NA,0.47,NA,NA,NA,NA,NA,NA,NA,114.4,NA,NA,NA,NA,114.4,PIRA,914,59.8513551832634,0.401486448167366,0,30,MLES.PIRA.I,76.7402,NA
MLES,I,DRY,TE,5,298,232.79,2018-06-04,2020-12-04,0,0,1,1,0,NA,0,NA,NA,0,204.71,NA,0.46,NA,NA,NA,NA,NA,NA,NA,160.59,NA,NA,NA,NA,160.59,PIRA,914,68.9849220327334,0.310150779672666,0,30,MLES.PIRA.I,72.2,NA
MLES,J,DRY,TI,5,313,167.9603,2018-06-04,2020-12-04,0,1,0,1,0,NA,0,NA,NA,0,58.91,NA,0.31,NA,NA,NA,NA,NA,NA,NA,27.44,3.06,NA,NA,NA,30.5,PIRA,914,18.1590530619438,0.818409469380562,1,30,MLES.PIRA.J,137.4603,NA
MLES,J,DRY,TE,5,314,189.8827,2018-06-04,2020-12-04,1,0,1,1,0,NA,0,NA,NA,0,165.34,NA,0.44,NA,NA,NA,NA,NA,NA,NA,121.4,5.93,NA,NA,NA,127.33,PIRA,914,67.0571884642466,0.329428115357534,0,30,MLES.PIRA.J,62.5527,NA
STCK,P,DRY,TI,5,329,196.1442,2018-06-05,2020-12-04,0,1,1,1,0,NA,1,NA,NA,1,152.14,NA,0.41,NA,NA,NA,NA,NA,NA,NA,133.83,7.72,NA,NA,NA,141.55,PIRA,913,72.1662939816727,0.278337060183273,1,30,STCK.PIRA.P,54.5942,NA
STCK,P,DRY,TE,5,330,158.9936,2018-06-05,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,163.43,NA,0.43,NA,NA,NA,NA,NA,NA,NA,153.07,NA,NA,NA,NA,153.07,PIRA,913,96.2743154441437,0.0372568455585633,0,30,STCK.PIRA.P,5.92359999999999,NA
STCK,Q,DRY,TI,5,345,170.6437,2018-06-05,2020-12-04,0,1,0,1,0,NA,0,NA,NA,0,77.76,NA,0.2,NA,NA,NA,NA,NA,NA,NA,44.91,18.6,NA,NA,NA,63.51,PIRA,913,37.2178990493057,0.627821009506943,1,30,STCK.PIRA.Q,107.1337,NA
STCK,Q,DRY,TE,5,346,177.3625,2018-06-05,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,186.76,NA,0.44,NA,NA,NA,NA,NA,NA,NA,172.84,NA,NA,NA,NA,172.84,PIRA,913,97.4501374304038,0.0254986256959617,0,30,STCK.PIRA.Q,4.52250000000001,NA
STCK,R,DRY,TI,5,361,228.51,2018-06-05,2020-12-04,0,1,0,1,0,NA,0,NA,NA,0,175.97,NA,0.4,NA,NA,NA,NA,NA,NA,NA,157.75,NA,NA,NA,NA,157.75,PIRA,913,69.0341779353201,0.309658220646799,1,30,STCK.PIRA.R,70.76,NA
STCK,R,DRY,TE,5,362,162.2729,2018-06-05,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,150.07,NA,0.43,NA,NA,NA,NA,NA,NA,NA,141.63,NA,NA,NA,NA,141.63,PIRA,913,87.2788986947297,0.127211013052703,0,30,STCK.PIRA.R,20.6429,NA
STCK,S,DRY,TI,5,377,167.3839,2018-06-05,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,175.02,NA,0.43,NA,NA,NA,NA,NA,NA,NA,160.89,NA,NA,NA,NA,160.89,PIRA,913,96.1203556614465,0.0387964433855349,0,30,STCK.PIRA.S,6.49390000000002,NA
STCK,S,DRY,TE,5,378,167.0086,2018-06-05,2020-12-04,0,0,1,1,1,NA,0,NA,NA,0,165.62,NA,0.43,NA,NA,NA,NA,NA,NA,NA,155.74,NA,NA,NA,NA,155.74,PIRA,913,93.2526827959758,0.0674731720402423,0,30,STCK.PIRA.S,11.2686,NA
STCK,T,DRY,TI,5,393,173.0156,2018-06-05,2020-12-04,0,1,1,1,0,NA,0,NA,NA,0,29.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,27.69,NA,NA,NA,NA,27.69,PIRA,913,16.0043371811559,0.839956628188441,1,30,STCK.PIRA.T,145.3256,NA
STCK,T,DRY,TE,5,394,164.7545,2018-06-05,2020-12-04,0,0,1,1,0,NA,0,NA,NA,0,148.07,NA,0.43,NA,NA,NA,NA,NA,NA,NA,140.19,NA,NA,NA,NA,140.19,PIRA,913,85.0902403272748,0.149097596727252,0,30,STCK.PIRA.T,24.5645,NA
DRO,A,WET,TI,6,11,168.3044,2018-06-11,2021-06-07,0,0,1,0,1,0,NA,0,4,0,96.6,5,NA,5,90.11,0,0,0,NA,NA,23.35,0,0,0,NA,23.35,PIRA,1092,13.8736717518972,0.861263282481028,1,36,DRO.PIRA.A,144.9544,NA
DRO,A,WET,TE,6,12,191.6711,2018-06-11,2021-06-07,0,0,1,0,1,0,NA,0,4,0,95.77,5,0.43,4,84.9,0,0,0,NA,NA,26.81,0,0,0,NA,26.81,PIRA,1092,13.987502549941,0.86012497450059,0,36,DRO.PIRA.A,164.8611,NA
DRO,B,WET,TI,6,27,189.6337,2018-06-11,2021-06-07,0,0,1,1,1,0,NA,0,2,0,347.72,5,0.48,2A,332.85,0,0,0,NA,NA,108.97,0,0,0,NA,108.97,PIRA,1092,57.4634149942758,0.425365850057242,0,36,DRO.PIRA.B,80.6637,NA
DRO,B,WET,TE,6,28,166.6237,2018-06-11,2021-06-07,0,0,1,0,1,0,NA,0,3,0,247.22,5,0.52,3,240.41,0,0,0,NA,NA,66.88,0,0,0,NA,66.88,PIRA,1092,40.1383476660283,0.598616523339717,0,36,DRO.PIRA.B,99.7437,NA
DRO,C,WET,TI,6,43,160.4611,2018-06-11,2021-06-07,0,1,1,0,1,0,NA,4,4,0,47.89,5,NA,5,14.44,30.39,0,0,NA,NA,5.48,17.55,0,0,NA,23.03,PIRA,1092,14.3523882112238,0.856476117887762,1,36,DRO.PIRA.C,137.4311,NA
DRO,C,WET,TE,6,44,164.0899,2018-06-11,2021-06-07,0,0,1,0,1,0,NA,0,4,0,101.13,5,NA,4,84.85,0,0,0,NA,NA,24.16,0,0,0,NA,24.16,PIRA,1092,14.7236362506163,0.852763637493837,0,36,DRO.PIRA.C,139.9299,NA
DRO,D,WET,TI,6,59,196.2283,2018-06-11,2021-06-07,0,0,1,1,1,0,NA,0,1,0,354.08,5,0.5,2,336.8,0,0,0,NA,NA,123.89,0,0,0,NA,123.89,PIRA,1092,63.135643533578,0.36864356466422,0,36,DRO.PIRA.D,72.3383,NA
DRO,D,WET,TE,6,60,162.4446,2018-06-11,2021-06-07,1,0,1,1,1,0,NA,0,3,0,255.52,5,0.48,2,242.07,0,0,0,NA,NA,45,0,0,0,NA,45,PIRA,1092,27.7017518587875,0.722982481412125,0,36,DRO.PIRA.D,117.4446,NA
DRO,E,WET,TI,6,75,172.4667,2018-06-11,2021-06-07,0,0,0,1,1,0,NA,0,1,0,444.19,5,0.47,2,421.82,0,0,0,NA,NA,146.55,0,0,0,NA,146.55,PIRA,1092,84.9729252081706,0.150270747918294,0,36,DRO.PIRA.E,25.9167,NA
DRO,E,WET,TE,6,76,166.0245,2018-06-11,2021-06-07,1,0,1,1,1,0,NA,0,3,0,398.81,5,0.48,2A,363.6,0,0,0,NA,NA,124.69,0,0,0,NA,124.69,PIRA,1092,75.1033732973146,0.248966267026854,0,36,DRO.PIRA.E,41.3345,NA
MLRF,K,WET,TI,6,91,175.189,2018-06-04,2021-06-09,0,0,1,1,0,0,NA,0,2,0,398.15,5,0.47,2A,394.5,0,0,0,NA,NA,117.31,0,0,0,NA,117.31,PIRA,1101,66.9619667901523,0.330380332098477,0,36,MLRF.PIRA.K,57.879,NA
MLRF,L,WET,TI,6,107,199.1849,2018-06-04,2021-06-09,0,0,1,1,1,0,NA,0,1,0,406.15,5,0.48,2,397.68,0,0,0,NA,NA,137.63,0,0,0,NA,137.63,PIRA,1101,69.0966032063675,0.309033967936325,0,36,MLRF.PIRA.L,61.5549,NA
MLRF,L,WET,TE,6,108,169.3445,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,2,0,465.29,5,0.47,2A,456.3,0,0,0,NA,NA,131.46,0,0,0,NA,131.46,PIRA,1101,77.6287390496886,0.223712609503114,0,36,MLRF.PIRA.L,37.8845,NA
MLRF,M,WET,TI,6,123,179.2884,2018-06-04,2021-06-09,1,1,1,1,1,0,NA,0,3,0,310.57,5,0.46,4,286.12,9.9,0,0,NA,NA,87.18,2.67,0,0,NA,89.85,PIRA,1101,50.1147871251012,0.498852128748988,1,36,MLRF.PIRA.M,89.4384,NA
MLRF,M,WET,TE,6,124,200.3582,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,2,0,447.6,5,0.47,2A,412.83,0,0,0,NA,NA,149.99,0,0,0,NA,149.99,PIRA,1101,74.8609240849638,0.251390759150362,0,36,MLRF.PIRA.M,50.3682,NA
MLRF,N,WET,TI,6,139,168.0638,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,383.92,5,0.46,2A,366.26,0,0,0,NA,NA,108.29,0,0,0,NA,108.29,PIRA,1101,64.433863806483,0.35566136193517,0,36,MLRF.PIRA.N,59.7738,NA
MLRF,N,WET,TE,6,140,218.57,2018-06-04,2021-06-09,0,0,1,1,1,0,NA,0,1,0,356.4,5,0.47,2A,343.2,0,0,0,NA,NA,140.93,0,0,0,NA,140.93,PIRA,1101,64.4781992039164,0.355218007960836,0,36,MLRF.PIRA.N,77.64,NA
MLRF,O,WET,TI,6,155,173.0547,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,2,0,367.64,5,0.47,2A,342.7,0,0,0,NA,NA,97.1,0,0,0,NA,97.1,PIRA,1101,56.109426672607,0.43890573327393,0,36,MLRF.PIRA.O,75.9547,NA
MLRF,O,WET,TE,6,156,160.8014,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,329.47,5,0.46,2A,295.34,0,0,1.47,NA,NA,80.61,0,0,0,NA,80.61,PIRA,1101,50.1301605583036,0.498698394416964,0,36,MLRF.PIRA.O,80.1914,NA
PNW,U,WET,TI,6,171,224.88,2018-06-05,2021-06-10,NA,1,NA,1,0,1,NA,4,NA,2,208,5,0.36,4,76.31,0,0,134.73,NA,NA,66.21,0,0,131.85,NA,66.21,PIRA,1101,29.4423692636073,0.705576307363927,1,36,PNW.PIRA.U,158.67,NA
PNW,V,WET,TI,6,187,198.0409,2018-06-05,2021-06-10,0,1,1,1,0,NA,0,3,0,0,182.35,NA,0.43,2,182.54,NA,8.18,NA,NA,NA,162.21,NA,2.05,NA,NA,162.21,PIRA,1101,81.9073231842513,0.180926768157487,1,36,PNW.PIRA.V,35.8309,NA
PNW,V,WET,TE,6,188,168.4636,2018-06-05,2021-06-10,NA,0,1,1,0,1,NA,0,2,1,136.33,5,0.41,2A,141.38,0,0,0,NA,NA,125.43,0,0,0,NA,125.43,PIRA,1101,74.4552532416498,0.255447467583502,0,36,PNW.PIRA.V,43.0336,NA
PNW,W,WET,TI,6,203,172.6131,2018-06-05,2021-06-10,1,1,NA,1,0,0,NA,4,NA,0,73.07,5,0.32,4,70.45,0,0,2.98,NA,NA,60.91,0,0,2.66,NA,60.91,PIRA,1101,35.2870089234247,0.647129910765753,1,36,PNW.PIRA.W,111.7031,NA
PNW,W,WET,TE,6,204,180.469,2018-06-05,2021-06-10,0,1,1,1,0,0,NA,0,2,0,134.51,5,0.4,2A,139.3,0,0,0,NA,NA,124.39,0,0,0,NA,124.39,PIRA,1101,68.9259651242042,0.310740348757958,1,36,PNW.PIRA.W,56.079,NA
PNW,X,WET,TI,6,219,165.1837,2018-06-05,2021-06-10,0,0,1,1,0,1,NA,0,2,2,160.37,5,0.45,2,162.04,0,0,0,NA,NA,144.9,0,0,0,NA,144.9,PIRA,1101,87.7205196396497,0.122794803603503,0,36,PNW.PIRA.X,20.2837,NA
PNW,X,WET,TE,6,220,160.7971,2018-06-05,2021-06-10,0,0,1,1,1,1,NA,0,1,1,170.97,5,0.44,2,172.54,0,0,2.22,NA,NA,153.22,0,0,2.01,NA,153.22,PIRA,1101,95.2877881504082,0.0471221184959181,0,36,PNW.PIRA.X,7.5771,NA
PNW,Y,WET,TI,6,235,173.3784,2018-06-05,2021-06-10,0,1,NA,1,0,1,NA,4,NA,1,31.54,5,NA,5,30.17,0,4.7,0,NA,NA,21.47,0,2.63,0,NA,21.47,PIRA,1101,12.3833187986508,0.876166812013492,1,36,PNW.PIRA.Y,151.9084,NA
PNW,Y,WET,TE,6,236,199.2328,2018-06-05,2021-06-10,0,0,1,1,0,1,NA,0,1,1,198.92,5,0.45,2,204.45,0,0,0,NA,NA,182.86,0,0,0,NA,182.86,PIRA,1101,91.7820760437037,0.0821792395629635,0,36,PNW.PIRA.Y,16.3728,NA
MLES,F,WET,TI,6,251,191.1132,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,2,0,456.17,5,0.47,2A,444.45,0,0,0,NA,NA,150.86,0,0,0,NA,150.86,PIRA,1101,78.9375092876892,0.210624907123108,0,36,MLES.PIRA.F,40.2532,NA
MLES,F,WET,TE,6,252,196.0786,2018-06-04,2021-06-09,0,0,1,1,1,0,NA,0,1,0,341.83,5,0.48,2,320.1,0,0,0,NA,NA,140.25,0,0,0,NA,140.25,PIRA,1101,71.5274384864029,0.284725615135971,0,36,MLES.PIRA.F,55.8286,NA
MLES,G,WET,TI,6,267,172.9445,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,212.31,5,0.44,3,164.02,0,0,0,NA,NA,57.9,0,0,0,NA,57.9,PIRA,1101,33.4789484487798,0.665210515512202,0,36,MLES.PIRA.G,115.0445,NA
MLES,G,WET,TE,6,268,195.6847,2018-06-04,2021-06-09,0,0,1,1,1,0,NA,0,1,0,315.03,5,0.48,2,293.9,0,0,0,NA,NA,109.07,0,0,0,NA,109.07,PIRA,1101,55.7376228187487,0.442623771812513,0,36,MLES.PIRA.G,86.6147,NA
MLES,H,WET,TI,6,283,225.61,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,250.92,5,0.48,2,227.52,0,0,0,NA,NA,103.68,0,0,0,NA,103.68,PIRA,1101,45.9554097779354,0.540445902220646,0,36,MLES.PIRA.H,121.93,NA
MLES,H,WET,TE,6,284,169.1921,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,371.87,5,0.47,2,354.46,0,0,0,NA,NA,71.41,0,0,0,NA,71.41,PIRA,1101,42.2064623584671,0.577935376415329,0,36,MLES.PIRA.H,97.7821,NA
MLES,I,WET,TI,6,299,174.759,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,262.36,5,0.46,2,229.01,0,0,0,NA,NA,73.26,0,0,0,NA,73.26,PIRA,1101,41.9205877808868,0.580794122191132,0,36,MLES.PIRA.I,101.499,NA
MLES,I,WET,TE,6,300,169.8294,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,319.51,5,0.44,3,292.87,0,0,0,NA,NA,94.32,0,0,0,NA,94.32,PIRA,1101,55.5380870449993,0.444619129550007,0,36,MLES.PIRA.I,75.5094,NA
MLES,J,WET,TI,6,315,177.3875,2018-06-04,2021-06-09,1,0,1,1,1,0,NA,0,3,0,353.38,5,0.45,3,348.6,0,0,0,NA,NA,95.93,0,0,0,NA,95.93,PIRA,1101,54.079346064407,0.45920653935593,0,36,MLES.PIRA.J,81.4575,NA
MLES,J,WET,TE,6,316,167.3255,2018-06-04,2021-06-09,1,1,1,1,1,0,NA,2,2,0,207.19,5,0.44,3,183.1,0,0,0,NA,NA,81.66,0,0,0,NA,81.66,PIRA,1101,48.8030814191501,0.511969185808499,1,36,MLES.PIRA.J,85.6655,NA
STCK,P,WET,TI,6,331,168.1488,2018-06-05,2021-06-11,0,1,1,1,0,0,NA,4,1,0,137.86,5,NA,5,35.94,0,0,100.23,NA,NA,28.67,0,0,96.41,NA,28.67,PIRA,1102,17.0503744302665,0.829496255697335,1,36,STCK.PIRA.P,139.4788,NA
STCK,P,WET,TE,6,332,169.2126,2018-06-05,2021-06-11,0,0,1,1,1,0,NA,0,1,0,192.84,5,0.47,2,193.94,0,0,0,NA,NA,161.3,0,0,0,NA,161.3,PIRA,1102,95.3238706810249,0.0467612931897505,0,36,STCK.PIRA.P,7.9126,NA
STCK,Q,WET,TI,6,347,174.9666,2018-06-05,2021-06-11,0,1,1,1,1,0,NA,4,1,0,107.33,5,NA,5,63.76,0,0,217.86,NA,NA,55.12,0,0,211.5,NA,55.12,PIRA,1102,31.5031554593848,0.684968445406152,1,36,STCK.PIRA.Q,119.8466,NA
STCK,Q,WET,TE,6,348,166.0782,2018-06-05,2021-06-11,0,0,1,1,0,0,NA,0,3,0,115.62,5,0.37,3,115.37,0,0,0,NA,NA,97.86,0,0,0,NA,97.86,PIRA,1102,58.9240490323233,0.410759509676767,0,36,STCK.PIRA.Q,68.2182,NA
STCK,R,WET,TI,6,363,168.243,2018-06-05,2021-06-11,0,1,1,1,1,0,NA,4,1,0,34.56,5,NA,5,29.45,0,0,288.92,NA,NA,22.6,0,0,278.69,NA,22.6,PIRA,1102,13.4329511480418,0.865670488519582,1,36,STCK.PIRA.R,145.643,NA
STCK,R,WET,TE,6,364,204.1303,2018-06-05,2021-06-11,0,1,1,1,0,0,NA,4,1,0,112,5,0.34,4,109.73,0,0,187.38,NA,NA,91.16,0,0,181.16,NA,91.16,PIRA,1102,44.6577504662463,0.553422495337537,1,36,STCK.PIRA.R,112.9703,NA
STCK,S,WET,TI,6,379,172.2608,2018-06-05,2021-06-11,0,1,1,1,1,0,NA,1,1,0,188.02,5,0.45,3,192.31,0,0,8.59,NA,NA,163.9,0,0,4.24,NA,163.9,PIRA,1102,95.1464291353576,0.0485357086464245,1,36,STCK.PIRA.S,8.36079999999998,NA
STCK,S,WET,TE,6,380,159.2278,2018-06-05,2021-06-11,0,0,1,1,0,0,NA,1,1,0,177.36,5,0.42,2,176.96,0,0,0,NA,NA,149.71,0,0,0,NA,149.71,PIRA,1102,94.0225262171555,0.0597747378284446,0,36,STCK.PIRA.S,9.51779999999999,NA
STCK,T,WET,TI,6,395,167.5099,2018-06-05,2021-06-11,1,1,1,1,1,0,NA,3,1,0,116.47,5,0.45,4,116.54,0,0,11.47,NA,NA,99.02,0,0,11.01,NA,99.02,PIRA,1102,59.1129240719504,0.408870759280496,1,36,STCK.PIRA.T,68.4899,NA
STCK,T,WET,TE,6,396,170.6329,2018-06-05,2021-06-11,0,0,1,1,0,0,NA,0,4,0,74.98,5,NA,5,77.42,0,0,0,NA,NA,65.16,0,0,0,NA,65.16,PIRA,1102,38.1872429056765,0.618127570943235,0,36,STCK.PIRA.T,105.4729,NA
DRO,A,DRY,TI,7,13,228.55,2018-06-11,2021-12-06,0,1,1,1,1,NA,NA,4,4,0,0,5,0,5,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,PIRA,1274,0,1,1,42,DRO.PIRA.A,228.55,NA
DRO,A,DRY,TE,7,14,168.6637,2018-06-11,2021-12-06,0,0,1,0,1,NA,NA,0,1,0,159.1,5,0.36,4,90.86,27.1,NA,NA,3.6462,82.55,26.074,7.804,NA,NA,NA,33.878,PIRA,1274,20.0861240444743,0.799138759555257,0,42,DRO.PIRA.A,134.7857,0.315857056329497
DRO,B,DRY,TE,7,30,166.4192,2018-06-11,2021-12-06,1,0,1,1,1,NA,NA,0,3,0,299.25,5,0.46,3,254.28,12.58,NA,NA,6.8504,242.02,59.434,3.394,NA,NA,NA,62.828,PIRA,1274,37.7528554397569,0.622471445602431,0,42,DRO.PIRA.B,103.5912,0.24557474588877
DRO,C,DRY,TI,7,45,193.6626,2018-06-11,2021-12-06,0,1,1,1,1,NA,NA,4,4,0,95.4,5,0.25,4,80.1,4.91,NA,NA,8.8187,65.32,24.194,2.234,NA,NA,NA,26.428,PIRA,1274,13.6464139178138,0.863535860821862,1,42,DRO.PIRA.C,167.2346,0.370391916717698
